"id","price","speed","hd","ram","screen"
4514,3294,33,1000,24,15
4516,1778,50,340,4,17
4518,2244,66,214,4,14
4520,2218,66,340,8,17
4522,3440,66,1000,24,15
4524,1745,50,340,4,14
4528,1899,66,420,8,14
4530,3204,50,1000,24,15
4532,1799,66,340,4,15
4534,3090,33,1000,24,15
4536,1648,66,212,4,14
4538,2694,33,720,16,15
4540,1495,66,214,4,14
4542,2390,66,528,8,14
4546,1999,66,527,8,14
4548,1349,33,210,4,15
4552,2568,33,270,4,15
4554,1999,66,420,8,14
4556,2295,66,528,8,14
4558,2099,66,420,8,14
4560,2943,66,528,8,14
4562,3043,33,1000,24,15
4564,3293,50,1000,24,15
4566,2443,33,720,16,15
4572,2298,33,528,8,17
4574,1599,66,340,8,15
4576,2590,66,1000,8,14
4578,1918,33,340,4,17
4582,2445,33,720,16,15
4586,1799,66,340,8,14
4588,2795,66,720,16,15
4590,1695,66,340,8,14
4592,2104,50,528,8,14
4594,1199,33,210,4,14
4596,2045,50,528,8,14
4600,1549,33,210,4,15
4602,1740,33,214,4,15
4604,1854,33,528,8,14
4606,2890,66,720,16,15
4609,1928,66,425,8,14
4611,1595,33,340,8,14
4613,1299,33,340,4,14
4615,2140,50,528,8,15
4617,3099,66,1000,16,15
4619,3190,66,720,16,17
4621,3190,50,1000,24,15
4623,1888,66,340,8,15
4625,2693,50,528,8,14
4627,1195,25,214,4,14
4629,3394,50,1000,24,15
4631,1199,33,340,4,14
4635,2599,66,527,16,15
4637,3349,100,728,8,14
4639,2390,66,528,8,15
4641,2049,66,420,8,15
4643,2545,50,720,16,15
4645,1725,33,340,4,14
4647,2354,66,528,8,14
4649,2988,33,270,4,17
4651,2940,33,1000,24,15
4653,1595,50,340,4,14
4655,1994,50,214,4,14
4657,1488,66,340,4,15
4659,1840,50,214,4,15
4661,1238,33,250,2,15
4663,3290,33,1000,24,15
4665,1499,33,210,4,14
4667,1475,33,200,4,14
4669,2845,33,1000,24,15
4673,1595,50,340,8,14
4677,2078,33,340,4,17
4679,1645,33,214,4,14
4683,1618,33,340,4,17
4685,2044,33,528,8,14
4687,2004,33,528,8,14
4689,1945,66,340,4,14
4691,1894,33,214,4,14
4695,3768,100,728,8,15
4697,1899,66,420,8,14
4699,1590,33,214,4,14
4701,3189,100,728,8,14
4703,2495,66,720,16,15
4705,2690,33,720,16,17
4707,1890,33,528,8,14
4709,2445,50,720,16,15
4711,1819,33,270,4,14
4713,2840,33,720,16,17
4715,2699,66,527,16,17
4717,2240,33,1000,8,14
4721,2504,50,720,16,15
4725,1395,33,214,4,14
4727,1554,33,214,4,14
4729,3143,50,1000,24,15
4731,2694,50,720,16,15
4733,1740,33,214,4,14
4737,1099,33,340,4,14
4739,3090,33,1000,24,15
4743,1995,66,420,8,15
4745,2593,33,720,16,15
4747,1999,66,527,8,14
4749,2399,66,527,16,15
4751,1299,33,340,4,14
4753,2599,66,527,16,15
4755,1999,66,420,8,14
4757,1499,50,545,4,15
4759,3394,66,1000,24,15
4763,1495,33,214,4,14
4765,1549,33,210,4,15
4767,2040,33,528,8,15
4771,2054,66,528,8,14
4773,1704,50,214,4,14
4777,1999,66,720,8,15
4779,3240,33,1000,24,17
4781,1945,50,528,8,14
4783,1445,66,214,4,14
4785,2244,66,528,8,14
4787,2040,33,528,8,14
4791,1899,66,420,8,14
4795,1199,33,428,4,15
4797,1299,33,428,4,15
4799,1529,33,420,4,14
4801,2308,66,730,8,15
4803,1645,33,214,4,14
4805,1854,33,528,8,14
4807,2840,50,720,16,17
4809,1744,33,214,4,14
4813,1299,33,210,4,14
4815,1199,33,210,4,14
4817,2593,33,528,8,14
4819,1740,50,214,4,14
4823,1899,66,527,8,14
4825,1890,33,528,8,15
4827,1708,66,540,4,14
4829,3094,33,1000,24,15
4831,1790,66,214,4,14
4833,1894,50,214,4,14
4835,3054,33,1000,24,15
4837,1995,66,528,8,14
4839,2354,33,720,16,15
4841,2194,33,528,8,14
4843,1349,33,210,4,15
4845,2504,33,720,16,15
4847,2390,50,1000,24,17
4849,3140,66,1000,24,15
4851,2443,33,720,16,15
4853,1754,66,214,4,14
4855,2540,33,720,16,15
4857,2940,33,1000,24,15
4859,2440,33,720,16,15
4861,2494,33,720,16,15
4863,1195,33,214,4,14
4864,1545,33,214,4,14
4866,1940,33,528,8,14
4868,1709,50,540,8,15
3080,2094,50,214,4,14
3082,1744,25,214,4,14
3084,1295,33,107,2,14
3086,1744,33,214,4,14
3090,1844,33,214,4,14
3092,2144,33,426,8,14
3094,2569,50,340,8,14
3096,2819,50,340,8,15
3098,2849,66,527,16,15
3102,2690,100,426,8,14
3106,1944,50,214,4,14
3112,2094,75,107,2,14
3114,1995,75,214,4,14
3116,1999,33,527,8,14
3118,1299,25,100,4,14
3120,2295,66,424,8,15
3122,2929,66,527,16,15
3126,3090,100,528,16,14
3128,1195,25,107,2,14
3132,2644,33,528,16,14
3134,1995,33,426,8,14
3136,2904,66,340,8,17
3138,2219,33,340,4,14
3142,1599,33,170,4,14
3144,1509,25,120,4,15
3146,1744,33,214,4,14
3148,2355,66,340,8,15
3150,3019,66,340,8,15
3154,2499,100,527,8,14
3156,1690,33,214,4,14
3158,2195,66,426,8,14
3160,2844,66,528,16,14
3162,1690,66,107,2,14
3164,1544,25,214,4,14
3168,2144,100,107,2,14
3170,2044,75,107,2,14
3172,2844,100,426,8,14
3174,1995,33,424,8,14
3176,2929,50,340,4,17
3178,3399,100,1000,16,15
3180,1794,50,107,2,14
3184,2294,100,107,2,14
3192,1795,66,214,4,14
3196,2795,75,528,16,14
3198,1690,33,340,4,14
3200,2343,66,426,8,14
3202,1999,33,340,8,15
3204,3659,66,424,8,17
3206,1889,33,120,4,15
3208,2419,33,212,4,17
3212,2290,100,214,4,14
3214,1844,66,107,2,14
3216,1929,25,120,4,17
3218,1475,33,340,4,14
3222,2799,66,527,16,15
3224,1499,33,170,4,14
3228,1344,25,107,2,14
3230,1920,25,528,8,14
3232,2595,100,426,8,14
3234,2143,33,426,8,14
3238,1795,25,426,8,14
3240,1849,33,340,4,14
3242,1594,33,212,4,14
3244,1395,25,214,4,14
3246,2644,75,426,8,14
3254,1890,66,214,4,15
3256,1890,66,214,4,14
3258,2319,33,340,4,14
3260,1689,25,212,4,14
3262,2819,50,340,8,15
3266,1544,33,107,2,14
3272,2444,66,426,8,14
3274,1999,33,212,4,15
3276,2490,33,528,16,14
3278,2744,50,420,8,17
3280,2344,66,426,8,14
3284,2190,50,426,8,15
3286,2469,33,340,4,15
3288,2244,75,214,4,14
3292,1644,50,107,2,14
3296,1990,100,340,4,15
3300,2144,75,214,4,14
3302,1695,50,214,4,14
3306,2099,33,340,8,14
3308,1644,25,214,4,14
3310,2769,66,340,8,14
3312,2744,100,426,8,14
3314,2889,33,340,4,17
3316,2444,25,528,16,14
3318,2775,66,420,16,15
3324,2899,66,527,16,15
3326,1499,50,340,4,14
3329,2390,50,420,8,15
3331,1590,50,107,2,15
3333,2744,66,528,16,14
3337,2529,100,340,8,14
3339,2569,50,340,8,14
3341,2044,66,214,4,14
3343,2199,50,425,8,15
3347,1894,66,107,2,14
3351,1725,33,212,4,17
3353,3244,100,528,16,14
3355,2259,25,212,4,17
3357,1695,50,340,8,14
3359,1639,33,120,4,14
3361,2499,66,528,8,15
3363,2590,50,528,16,14
3365,1570,33,340,4,15
3367,2189,33,212,4,15
3369,1944,25,426,8,14
3371,2494,25,528,16,14
3373,2595,66,530,16,15
3377,2309,33,120,4,17
3379,1844,33,214,4,14
3381,2550,66,340,8,15
3383,1765,66,340,4,14
3387,2949,100,527,16,15
3389,2490,75,426,8,14
3391,2495,50,528,16,14
3393,2244,50,426,8,14
3395,2490,33,528,16,15
3397,1890,25,426,8,14
3399,2290,25,528,16,14
3401,3397,66,450,16,15
3403,2259,50,340,4,14
3407,1795,25,426,8,14
3409,1644,25,214,4,14
3411,2690,100,426,8,14
3413,2694,75,426,8,14
3415,1465,66,210,4,14
3417,3129,66,527,8,14
3419,2195,25,528,16,14
3421,1999,33,420,8,14
3423,2299,100,452,8,15
3425,2249,100,420,8,14
3427,2499,66,340,4,14
3429,2095,50,426,8,14
3431,1799,66,212,4,14
3433,2365,66,540,8,15
3437,1999,33,212,4,15
3439,2394,50,426,8,14
3441,2609,33,212,4,17
3443,1890,25,426,8,15
3453,1695,50,340,8,14
3457,1495,33,340,4,14
3463,2190,50,426,8,14
3465,1690,33,214,4,14
3467,2090,75,214,4,15
3471,2199,100,340,8,14
3473,2509,50,340,4,15
3475,2065,66,540,8,15
3477,1495,33,340,4,14
3479,2215,66,425,8,15
3481,2299,100,425,8,14
3485,2115,66,340,8,15
3487,1999,33,420,8,15
3489,2290,66,426,8,14
3495,1490,33,107,2,14
3497,2544,33,528,16,14
3501,2244,75,214,4,14
3503,2399,66,212,4,15
3505,3799,66,527,8,17
3507,2944,75,528,16,14
3509,3144,100,528,16,14
3511,2590,50,528,16,14
3513,1590,50,107,2,14
3515,1995,33,426,8,14
3517,2425,100,425,8,15
3519,2144,33,426,8,14
3521,2249,66,212,4,14
3525,1744,33,214,4,14
3531,2845,100,540,8,17
3533,1515,33,210,4,14
3539,1849,33,340,4,14
3541,2195,66,426,8,14
3543,2569,50,340,8,14
3545,3149,66,527,16,17
3547,2545,100,530,8,15
3551,2345,33,425,8,17
3553,2744,50,528,16,14
3555,2379,100,420,8,14
3557,1594,33,340,4,15
3559,2099,33,420,8,14
3565,2290,100,214,4,14
3567,1890,25,528,8,14
3569,2290,25,528,16,14
3571,2595,66,528,16,14
3575,2989,66,424,8,14
3577,2343,66,426,8,14
3579,1890,75,107,2,14
3581,1939,33,212,4,14
3583,1595,33,214,4,14
3584,2929,50,340,4,17
3586,2175,33,340,8,17
3588,1625,33,240,4,14
3590,1925,33,340,4,17
3592,2299,66,340,16,15
3594,2490,33,528,16,15
3596,2189,33,212,4,15
3600,1599,50,340,4,14
3602,2499,100,420,8,14
3608,1344,25,107,2,14
3610,1175,33,210,4,14
3612,1944,75,107,2,14
3614,2544,75,426,8,14
3616,1749,33,212,4,14
3618,1944,50,214,4,14
3624,3089,66,424,8,14
3626,2127,33,540,8,14
3628,2244,33,426,8,14
3632,3239,66,424,8,15
3634,2490,75,426,8,14
3636,2690,66,528,16,14
3638,2899,66,527,16,15
3640,2044,66,214,4,14
3642,2344,25,528,16,14
3644,2819,50,340,8,15
3646,3094,75,528,16,14
3648,1965,100,210,4,14
3650,2090,100,107,2,15
3652,1345,33,210,4,14
3656,2290,66,426,8,15
3658,1690,33,214,4,15
3660,1595,33,340,8,14
3664,2744,100,426,8,14
3666,2449,100,420,8,14
3668,1744,50,107,2,14
3670,1929,25,120,4,17
3672,2744,50,420,8,17
3674,1795,66,425,8,15
3676,2890,75,528,16,15
3678,2295,66,540,8,15
3682,1359,25,120,4,14
3684,2490,75,528,8,14
3688,1795,50,420,4,14
3696,1544,25,214,4,14
3698,1995,33,425,8,15
3700,2970,66,420,16,15
3702,2529,100,420,8,14
3704,1544,33,107,2,14
3706,2595,100,426,8,14
3708,1395,33,214,4,14
3710,2294,33,426,8,14
3712,1430,33,210,4,15
3714,2290,100,214,4,15
3716,2799,66,527,16,15
3718,2195,50,420,8,15
3722,2039,33,212,4,14
3724,2929,66,527,16,15
3726,1590,50,107,2,15
3728,2490,33,528,16,14
3730,2869,66,340,8,14
3732,1880,100,210,4,15
3738,1894,50,420,4,15
3740,2219,33,340,4,14
3742,1925,33,340,4,17
3744,2599,100,527,8,15
3746,1359,25,120,4,14
3748,1740,33,214,4,14
3754,1379,33,340,4,14
3758,2854,100,528,16,14
3760,1625,33,240,4,14
3770,2045,33,540,8,15
3772,2795,33,1000,24,14
3776,2695,66,540,16,15
3778,2395,100,426,8,14
3780,1740,33,214,4,15
3788,2799,66,527,16,15
3792,2499,66,340,4,14
3794,1995,33,540,8,14
3796,3093,33,1000,24,14
3798,2454,100,426,8,14
3800,1690,33,340,4,17
3802,1995,66,340,8,14
3804,1494,25,214,4,14
3808,1645,33,214,4,14
3812,1890,33,528,8,14
3814,2185,33,425,8,15
3816,2938,50,340,4,15
3818,2254,33,528,16,14
3820,2040,33,528,8,14
3824,2145,66,540,8,15
3828,2385,33,1080,8,15
3832,2555,66,540,8,15
3834,3004,33,1000,24,14
3836,2305,66,425,8,15
3838,2427,66,540,8,15
3841,2129,66,420,8,14
3843,2194,33,426,8,14
3845,2004,33,426,8,14
3847,2658,50,212,4,15
3849,1495,33,214,4,14
3851,2040,33,426,8,15
3853,2485,66,1080,8,15
3855,2455,33,540,8,15
3859,1499,33,210,4,14
3861,1495,33,340,4,14
3863,3190,66,1000,24,14
3865,2118,66,340,8,17
3867,1645,33,214,4,14
3869,2290,33,528,16,15
3873,2830,100,540,8,17
3883,1849,33,340,4,14
3885,2629,100,420,8,15
3889,2365,33,540,8,17
3891,3040,33,1000,24,15
3893,2643,66,528,16,14
3895,2490,100,528,8,14
3897,2218,66,250,4,17
3899,2138,25,212,4,15
3901,3344,66,1000,24,14
3903,2159,66,170,4,14
3905,3454,100,1000,24,14
3907,2495,66,528,16,14
3909,1559,25,212,4,14
3911,3085,66,540,16,15
3913,1499,33,210,4,15
3915,2618,66,428,16,17
3921,2535,33,1080,8,15
3923,2268,33,212,4,15
3927,2595,66,528,8,15
3929,2490,100,426,8,14
3931,2044,66,214,4,14
3935,1590,33,214,4,15
3937,2390,75,420,4,14
3939,3358,66,340,4,15
3943,1943,33,426,8,14
3945,2290,33,528,16,14
3947,2118,50,250,4,17
3949,2449,100,420,8,15
3953,2399,66,450,8,15
3955,2245,66,540,8,15
3957,2479,100,420,8,15
3963,1195,25,214,4,14
3965,3188,50,212,4,17
3967,1625,33,425,8,15
3969,1745,33,425,8,15
3971,2344,100,214,4,14
3975,1795,33,426,8,14
3979,2495,100,540,8,15
3981,2095,66,426,8,14
3983,1799,66,340,8,15
3985,1295,33,340,4,14
3989,1818,50,340,4,17
3993,2499,100,420,8,15
3995,2195,33,528,16,14
3999,2644,100,426,8,14
4003,2525,66,540,16,15
4005,3395,100,1000,24,14
4007,1890,33,340,4,17
4009,2595,100,540,8,14
4013,1759,33,170,4,14
4015,2145,33,540,8,15
4017,1995,66,340,4,14
4019,1795,66,420,4,14
4021,1895,66,425,8,14
4023,2099,33,212,8,14
4027,2493,33,528,16,14
4029,2118,66,250,4,17
4031,1795,66,426,4,14
4035,1890,66,426,4,15
4039,2499,100,420,8,15
4043,2554,66,528,16,14
4045,2499,100,428,16,15
4047,2295,66,420,8,15
4049,1805,33,425,8,15
4051,1495,33,426,4,14
4053,2643,66,528,16,14
4055,2290,33,528,16,15
4057,2543,100,426,8,14
4059,2943,100,528,16,14
4061,1645,33,214,4,14
4063,1645,33,425,8,15
4065,3564,66,340,8,15
4067,3108,33,270,4,17
4069,2449,100,420,8,15
4073,3243,66,1000,24,14
4075,2190,66,426,8,15
4077,1618,33,340,4,17
4079,2795,33,1000,24,14
4081,3344,66,1000,24,14
4085,2099,66,527,8,14
4087,1599,33,210,4,14
4089,3349,100,728,8,14
4093,3190,66,1000,24,14
4095,2899,66,527,16,15
4096,1549,33,210,4,15
4098,2599,100,420,8,15
4102,2594,33,528,16,14
4104,1595,33,340,8,14
4106,2109,33,270,4,14
4108,1408,33,340,4,14
4110,1379,33,340,4,14
4112,1475,33,200,4,14
4114,2890,33,1000,24,15
4118,2049,33,270,4,14
4122,2890,66,1000,16,14
4124,1890,66,426,4,14
4126,4348,100,728,8,17
4128,1679,33,340,8,15
4130,2899,100,420,8,17
4132,3040,33,1000,24,14
4136,2799,66,527,16,15
4138,1249,25,100,4,14
4140,2718,75,428,16,17
4142,1725,33,340,4,14
4144,1998,33,340,8,17
4146,2049,66,420,8,15
4150,1559,66,212,4,14
4154,1395,25,340,8,14
4156,2199,66,420,8,14
4158,2095,100,426,4,14
4160,3190,100,1000,16,14
4162,1379,25,212,4,14
4164,2199,100,340,8,14
4166,2408,66,540,8,15
4168,2999,100,528,16,17
4170,3454,100,1000,24,14
4172,2170,66,340,4,14
4174,2399,75,428,16,15
4176,1745,66,340,8,14
4178,1999,66,340,8,14
4180,3490,100,1000,24,14
4182,2040,33,426,8,15
4184,1999,66,527,8,14
4186,2890,33,1000,24,14
4188,1645,33,426,4,14
4190,1999,66,420,8,14
4192,2095,66,426,8,14
4194,1999,66,420,8,14
4196,2875,66,1080,16,15
4198,1199,33,340,4,14
4204,1399,50,340,4,14
4206,2099,66,420,8,14
4208,3490,100,1000,24,15
4210,2988,33,270,4,17
4212,2044,66,426,4,14
4214,1945,33,426,8,14
4216,1890,33,426,8,14
4220,2044,33,426,8,14
4224,1740,33,426,4,14
4226,2018,50,340,8,17
4228,3048,33,270,4,17
4230,1989,33,270,4,14
4232,2890,100,528,16,14
4234,3154,66,1000,24,14
4236,2440,33,528,16,15
4238,1798,33,340,4,17
4240,3004,33,1000,24,14
4242,2059,66,540,8,14
4244,1495,33,214,4,14
4248,2895,100,528,16,14
4252,1488,66,340,4,15
4254,2345,100,528,8,14
4256,2145,66,730,8,15
4262,1798,50,340,4,17
4266,1299,50,340,4,14
4268,3390,100,1000,24,14
4270,2240,33,1000,8,14
4272,2643,66,720,16,14
4274,1965,66,540,8,14
4280,3193,66,1000,24,14
4284,1599,66,340,4,14
4286,2985,66,364,8,14
4288,1728,33,212,4,14
4292,3564,66,364,8,15
4296,1925,66,425,8,15
4298,3104,66,1000,24,14
4302,2143,33,528,8,14
4306,1999,66,420,8,14
4312,2090,100,214,4,14
4314,2318,66,428,8,17
4316,2340,33,720,16,15
4318,1695,66,340,8,14
4320,1088,33,250,2,15
4322,3140,66,1000,24,14
4324,2744,66,720,16,14
4326,2165,66,730,8,15
4328,1195,33,528,8,14
4330,1499,33,340,4,14
4332,2090,33,528,8,15
4334,1299,33,210,4,14
4336,1559,33,212,4,15
4338,1469,33,212,4,14
4340,1568,33,250,2,17
4342,1395,33,214,4,14
4346,1798,33,340,4,17
4348,1499,33,210,4,14
4350,1904,33,528,8,14
4353,2099,66,420,8,14
4355,4292,100,728,8,17
4357,2295,66,420,8,15
4359,2943,33,1000,24,14
4361,1599,66,340,8,15
4363,1960,66,425,8,15
4365,1199,33,210,4,14
4367,1408,33,340,4,14
4369,1779,50,340,4,15
4373,2098,33,340,4,17
4375,2840,100,720,16,14
4377,1795,66,420,4,14
4379,2740,100,1000,8,14
4381,2198,66,540,8,15
4383,2594,100,528,8,14
4385,2390,33,1000,8,14
4387,2499,66,527,16,15
4391,1999,66,540,8,15
4393,2228,66,425,8,14
4395,1554,33,214,4,14
4399,2799,66,527,16,17
4403,1238,33,250,2,15
4405,2090,33,528,8,14
4407,2840,100,720,16,15
4409,2599,66,527,16,15
4413,2244,100,214,4,14
4415,2154,66,528,8,14
4417,1628,33,212,4,14
4419,1468,33,340,4,15
4421,1894,33,214,4,14
4423,1249,25,100,4,14
4425,2493,100,528,8,14
4427,3390,100,1000,24,15
4429,2804,100,720,16,14
4431,1969,66,425,8,14
4433,3140,66,1000,24,15
4435,2404,100,528,8,14
4437,2118,66,340,4,17
4439,2415,66,730,8,17
4441,2994,100,720,16,14
4443,3544,100,1000,24,14
4445,1559,66,212,4,14
4447,2090,100,214,4,15
4451,2408,66,540,8,15
4453,2245,33,720,16,14
4455,1899,66,420,8,14
4457,2490,66,1000,8,14
4459,1799,66,340,8,14
4463,2344,66,528,8,14
4465,1995,66,425,8,14
4467,1875,66,425,8,14
4471,2395,33,720,16,14
4473,2854,33,1000,24,14
4475,2340,33,720,16,14
4479,2470,66,420,8,15
4481,2440,100,528,8,14
4483,1708,66,340,4,14
4485,2243,66,528,8,14
4487,1475,33,200,4,14
4491,2799,66,527,16,17
4495,1999,66,428,8,15
4497,1999,66,528,8,15
4499,1778,33,340,4,17
4501,1499,33,340,4,15
4503,2995,33,1000,24,15
4505,1395,33,214,4,14
4507,1299,33,210,4,14
4509,1545,33,340,4,14
4511,1840,50,214,4,14
4513,1704,33,214,4,14
4515,1359,50,340,4,14
4517,2390,33,720,16,15
4521,1759,33,340,4,15
4525,1804,50,214,4,14
4529,1395,50,214,4,14
4531,2495,66,528,8,14
4533,2940,50,720,16,17
4535,3193,33,1000,24,15
4537,2240,33,1000,8,14
4539,2054,66,214,4,14
4545,2040,33,528,8,14
4547,1759,66,425,8,15
4549,2544,33,720,16,15
4551,3144,33,1000,24,15
4553,3543,66,1000,24,15
4559,3540,50,1000,24,15
4561,1999,66,420,8,14
4565,1979,33,528,8,15
4567,1495,33,214,4,14
4569,2954,33,1000,24,15
4573,2045,66,528,8,14
4575,2194,33,528,8,14
4579,1288,33,340,4,15
4583,2593,33,528,8,14
4585,2308,66,730,8,15
4587,1669,66,425,8,14
4601,1599,33,210,4,14
4603,2294,50,528,8,14
4607,1759,50,340,4,15
4608,1408,33,340,4,14
4614,2544,66,528,8,14
4616,2199,66,528,8,15
4618,1590,33,214,4,14
4620,1890,33,528,8,14
4622,1399,33,210,4,14
4624,1590,33,214,4,15
4626,1448,50,340,4,15
4628,2078,50,340,4,17
4630,2199,66,730,8,15
4632,3454,66,1000,24,15
4634,1795,66,340,4,14
4636,2794,50,720,16,15
4640,1818,66,340,4,17
4642,3104,33,1000,24,15
4644,1249,25,100,4,14
4646,3928,100,728,8,15
4648,1995,66,214,4,14
4650,2895,100,528,16,14
4652,1399,33,210,4,14
4654,2699,66,527,16,15
4656,2840,33,720,16,17
4658,2318,66,428,8,17
4662,3644,66,1000,24,15
4664,1989,33,270,4,14
4666,1579,66,212,4,15
4668,1708,66,540,4,14
4670,1744,33,214,4,14
4672,2540,33,720,16,15
4674,1149,33,250,2,14
4676,2943,66,720,16,15
4678,2534,66,730,8,17
4682,2099,66,420,8,14
4686,4348,100,728,8,17
4690,3440,33,1000,24,15
4692,1359,33,340,4,14
4694,2040,33,528,8,15
4696,3244,33,1000,24,15
4698,1740,50,214,4,15
4700,2940,33,1000,24,15
4704,2295,33,720,16,15
4706,1945,33,528,8,14
4708,2845,100,528,16,14
4710,2340,33,1000,24,17
4712,2445,33,720,16,15
4716,2040,50,528,8,15
4718,2499,66,527,16,15
4720,2643,66,720,16,15
4722,1999,66,540,8,15
4724,2554,66,720,16,15
4728,1695,66,214,4,14
4732,2593,50,720,16,15
4736,1595,33,340,8,14
4738,2443,33,528,8,14
4740,2904,33,1000,24,15
4742,1944,66,214,4,14
4744,2993,33,1000,24,15
4746,2049,66,420,8,15
4748,1349,33,270,4,14
4750,2593,50,528,8,14
4752,1799,66,420,8,14
4754,2845,33,1000,24,15
4756,4188,100,728,8,17
4760,1195,25,214,4,14
4762,1395,50,214,4,14
4764,1599,66,340,8,15
4766,1945,50,528,8,14
4768,3104,66,1000,24,15
4776,2995,50,1000,24,15
4780,1395,25,340,8,14
4782,1704,33,214,4,14
4784,2195,66,420,8,15
4786,3440,66,1000,24,17
4788,1999,66,420,8,14
4790,1949,66,420,8,15
4792,1599,33,540,4,14
4794,2694,33,720,16,15
4796,3045,66,1000,24,15
4798,2744,66,720,16,15
4802,2643,66,528,8,14
4804,1499,33,340,4,15
4806,1408,33,340,4,14
4808,2995,33,1000,24,15
4810,1799,66,212,8,14
4812,2249,66,270,8,14
4814,1790,66,214,4,15
4816,1645,50,214,4,14
4818,1499,33,428,4,14
4820,2495,66,810,16,15
4824,1999,66,545,8,15
4826,2040,50,528,8,14
4828,1499,33,210,4,14
4830,2044,33,528,8,14
4832,2145,66,420,8,15
4834,3054,50,1000,24,15
4836,2899,66,1000,16,15
4838,3090,50,1000,24,15
4840,1894,33,214,4,14
4844,1399,33,210,4,14
4846,1645,66,340,8,14
4848,2534,66,730,8,17
4850,2090,33,1000,8,14
4854,2818,33,270,4,17
4856,2090,66,528,8,15
4858,2304,33,720,16,15
4860,1769,66,540,8,14
4862,3043,66,1000,24,15
4865,1840,33,528,8,15
4867,1299,33,428,4,15
4869,2340,33,720,16,15
4871,1299,33,340,4,14
4873,3094,33,1000,24,15
4875,1299,33,212,4,14
4877,1999,66,720,8,15
4879,1999,66,545,8,15
4881,1690,66,214,4,15
4883,2093,33,528,8,14
4885,1999,66,730,8,15
4889,1818,66,425,8,14
4891,3240,50,1000,24,17
4893,2140,33,1000,8,14
4895,1840,33,528,8,14
4899,1504,33,214,4,14
4901,1839,33,424,4,17
4903,1845,50,528,8,14
4911,1845,33,528,8,14
4913,1389,33,212,4,15
4917,1973,33,528,8,14
4921,1759,66,425,8,15
4923,1788,66,425,4,14
4925,2058,50,1000,8,15
4927,1758,50,425,8,15
4929,1345,66,214,4,14
4933,1968,66,540,8,14
4935,2493,50,720,16,15
4937,1694,33,214,4,14
4943,1589,66,425,4,14
4945,2093,50,528,8,14
4947,1858,50,540,8,15
4949,2140,50,1000,8,14
4951,1929,66,212,4,17
4959,2393,33,720,16,15
4961,2054,66,528,8,14
4963,2594,50,720,16,15
4965,1679,66,425,4,15
4967,1349,33,270,4,14
4971,1545,50,214,4,14
4973,1609,50,425,8,15
4977,2845,50,1000,24,15
4979,2840,33,1000,24,15
4985,1909,50,1000,8,15
4987,2209,66,540,8,17
4991,2004,50,528,8,14
4993,3140,33,1000,24,17
4997,1898,66,420,8,14
4999,2168,66,1000,8,14
5001,2194,50,528,8,14
5003,1738,66,425,4,14
5005,1448,33,212,4,14
5009,3094,50,1000,24,15
5013,1969,66,1000,8,14
5015,1545,66,340,8,14
5017,1604,33,214,4,14
5019,2194,33,528,8,14
5021,2699,100,730,16,15
5025,1808,50,425,8,15
5027,2990,66,1000,24,15
4874,1859,66,540,8,15
4878,1669,66,425,8,14
4882,1990,66,528,8,14
4884,1940,33,528,8,15
4886,2334,66,730,8,17
4890,1599,66,340,8,15
4894,1739,33,212,4,17
4896,1199,33,210,4,14
4898,1548,33,424,4,14
4900,3149,100,728,8,14
4902,2940,50,1000,24,15
4906,2108,50,1000,8,15
4908,2644,66,720,16,15
4910,1999,100,420,8,14
4912,2994,33,1000,24,15
4914,1799,66,545,8,15
4920,1499,33,340,4,14
4922,1745,33,528,8,14
4926,2409,66,1000,8,17
4928,1918,66,540,8,14
4932,3240,33,1000,24,17
4934,1595,66,214,4,14
4936,2395,66,720,16,15
4938,2059,66,1000,8,15
4942,1779,50,270,4,14
4948,2895,66,1000,24,15
4950,1640,33,214,4,15
4954,1895,66,528,8,14
4956,1638,66,212,4,14
4958,1640,50,214,4,14
4962,3144,66,1000,24,15
4964,2249,66,270,8,14
4966,2345,66,528,8,15
4968,1199,33,428,4,15
4970,2804,33,1000,24,15
4976,2009,66,270,4,14
4980,1940,50,528,8,14
4982,1794,33,214,4,14
4984,2954,66,1000,24,15
4986,2904,33,1000,24,15
4990,2198,100,420,8,14
4992,2898,100,730,16,15
4994,1699,66,420,8,14
4996,1498,33,212,4,14
4998,2029,66,425,4,17
5002,1495,50,340,8,14
5004,2640,33,720,16,17
5008,1540,33,214,4,15
5010,1794,50,214,4,14
5012,2454,66,720,16,15
5014,2904,50,1000,24,15
5020,2345,50,720,16,15
5022,1940,50,528,8,15
5024,1604,50,214,4,14
5026,1574,50,270,4,14
5028,1599,66,340,4,14
5030,2493,33,720,16,15
5032,2795,100,528,16,14
5034,1295,33,214,4,14
5036,2404,33,720,16,15
5038,1489,66,212,4,14
5040,1199,33,340,4,14
5042,2745,33,1000,24,15
5044,2109,66,425,8,17
5046,1899,66,730,8,14
5052,3140,66,1000,24,15
5054,1490,33,214,4,14
5056,1858,66,545,4,17
5058,1940,66,528,8,14
5060,2423,50,720,16,15
5062,2354,50,720,16,15
5064,2295,50,720,16,15
5066,1799,66,425,8,14
5068,1545,66,214,4,14
5070,1744,33,214,4,14
5072,1454,33,214,4,14
5074,2040,50,1000,8,14
5076,2335,33,212,8,17
5078,1568,33,428,4,15
5080,1899,66,730,8,15
5084,2254,33,720,16,15
