"id","price","speed","hd","ram","screen","computer_category"
2674,1495,33,212,4,14,"special"
4407,2840,100,720,16,15,"hyper"
4754,2845,33,1000,24,15,"extreme"
2613,2844,33,528,16,14,"hyper"
5692,2254,66,850,16,15,"ultrasuper"
1858,2499,66,424,8,15,"mega"
3612,1944,75,107,2,14,"super"
3082,1744,25,214,4,14,"special"
4081,3344,66,1000,24,14,"extreme"
3061,2020,25,528,8,14,"ultra"
2939,3439,66,340,8,17,"uber"
1471,3194,66,528,16,14,"hyper"
4815,1199,33,210,4,14,"special"
6079,1449,66,540,8,14,"special"
859,2090,66,107,2,15,"super"
4958,1640,50,214,4,14,"special"
2266,1970,33,340,4,15,"super"
3999,2644,100,426,8,14,"mega"
4346,1798,33,340,4,17,"ultra"
3347,1894,66,107,2,14,"super"
2735,1695,33,340,8,14,"special"
1450,2834,66,426,8,15,"hyper"
3204,3659,66,424,8,17,"uber"
1063,1994,33,214,8,14,"super"
186,2395,33,245,8,14,"mega"
1919,1749,50,245,4,15,"special"
1124,2039,66,170,4,14,"super"
5019,2194,33,528,8,14,"mega"
5080,1899,66,730,8,15,"ultra"
2184,2244,50,214,4,14,"super"
3938,2590,66,528,16,15,"mega"
390,1895,50,170,4,14,"super"
2531,2390,50,426,8,15,"mega"
4998,2029,66,425,4,17,"ultra"
1389,1544,25,107,2,14,"special"
1328,1944,25,214,4,14,"super"
1185,2395,66,107,4,14,"mega"
5467,2294,100,528,8,14,"mega"
5345,1299,50,428,4,14,"special"
5284,1865,66,540,8,17,"ultra"
4672,2540,33,720,16,15,"ultrasuper"
3856,1679,33,340,8,15,"special"
3265,2425,50,212,8,17,"mega"
5753,1999,100,850,8,15,"ultrasuper"
2123,2244,25,426,8,14,"mega"
4590,1695,66,340,8,14,"special"
4203,3095,66,1000,24,14,"extreme"
2062,3795,33,1000,16,14,"uber"
5141,1795,50,528,8,14,"ultra"
2510,2195,33,426,8,14,"mega"
1654,3044,33,528,16,14,"hyper"
5549,1799,66,730,8,15,"ultra"
2592,2049,50,340,8,14,"super"
430,2295,25,340,8,14,"mega"
5610,1740,50,528,8,14,"ultra"
2796,2744,66,426,8,14,"hyper"
43,2499,33,212,8,14,"mega"
4855,2540,33,720,16,15,"ultrasuper"
3530,1825,33,340,8,15,"ultra"
5814,1440,50,340,4,15,"special"
4937,1694,33,214,4,14,"special"
2306,2995,66,424,16,15,"hyper"
2388,2695,33,528,16,14,"hyper"
247,3299,66,245,16,15,"hyper"
5406,1994,100,340,4,14,"super"
2775,1494,25,107,2,14,"special"
1246,1970,33,212,8,14,"super"
512,2645,50,250,8,15,"mega"
308,2285,50,250,8,14,"mega"
226,2745,66,170,8,14,"hyper"
1715,1449,25,120,4,14,"special"
981,2044,50,107,2,14,"super"
3326,1499,50,340,4,14,"special"
695,1390,25,107,2,14,"special"
4060,2644,100,426,8,14,"mega"
4468,2095,66,730,8,15,"ultrasuper"
5671,2204,50,850,16,15,"ultrasuper"
4447,2090,100,214,4,15,"super"
1980,1995,66,424,4,14,"ultra"
5875,1845,100,528,8,14,"ultra"
3591,3090,100,528,16,15,"hyper"
1898,2844,33,528,16,14,"hyper"
5936,1815,66,1000,8,14,"ultra"
4733,1740,33,214,4,14,"special"
1042,1890,50,107,2,14,"super"
2367,1795,33,240,4,14,"super"
4794,2694,33,720,16,15,"hyper"
5202,1899,66,425,8,14,"ultra"
1511,2590,66,426,8,15,"mega"
4712,2445,33,720,16,15,"ultrasuper"
2245,2644,25,528,16,14,"mega"
2653,1744,25,214,4,14,"special"
4529,1395,50,214,4,14,"special"
5181,2654,33,1000,24,15,"ultrasuper"
165,2795,33,340,16,14,"hyper"
3122,2929,66,527,16,15,"hyper"
2449,2995,66,528,8,15,"hyper"
2632,1995,25,426,8,14,"ultra"
6201,3054,75,1600,32,15,"extreme"
6140,1654,66,850,8,14,"ultra"
5263,2699,100,730,16,15,"hyper"
83,2990,66,210,8,15,"hyper"
4121,1974,33,200,4,14,"super"
2918,1944,50,214,4,14,"super"
2714,2849,66,340,8,15,"hyper"
3101,1944,66,214,4,14,"super"
4386,3115,66,1080,16,17,"extreme"
3387,2949,100,527,16,15,"hyper"
5732,1625,75,850,8,15,"ultra"
3366,2743,100,426,8,14,"hyper"
1837,3899,66,527,16,17,"uber"
4325,2490,33,720,16,15,"ultrasuper"
5528,1540,66,340,4,14,"special"
817,2744,50,340,8,14,"hyper"
1164,3090,66,540,16,15,"hyper"
3183,1790,50,214,4,14,"super"
2979,1544,33,107,2,14,"special"
1286,1579,50,170,4,14,"special"
4651,2940,33,1000,24,15,"extreme"
3652,1345,33,210,4,14,"special"
5997,1299,66,365,8,15,"special"
4773,1704,50,214,4,14,"special"
2102,2944,50,528,16,14,"hyper"
1103,1975,33,250,8,14,"super"
4182,2040,33,426,8,15,"super"
2224,1875,25,212,4,17,"super"
2571,2294,66,424,4,14,"mega"
1572,1395,25,107,4,14,"special"
5120,1490,33,214,4,15,"special"
5038,1489,66,212,4,14,"special"
22,2795,66,130,4,14,"hyper"
5059,2944,33,1000,24,15,"extreme"
491,3990,66,1000,16,14,"uber"
2489,2899,66,340,16,15,"hyper"
1429,1495,33,107,2,14,"special"
5324,1195,33,214,4,14,"special"
960,3044,33,452,16,14,"hyper"
5507,2654,50,1000,24,15,"ultrasuper"
2836,1999,33,340,8,14,"super"
5793,1199,50,545,4,14,"special"
5385,1368,50,428,4,15,"special"
5303,2944,33,1000,24,15,"extreme"
4243,1940,33,528,8,15,"ultra"
3244,1395,25,214,4,14,"special"
5854,1499,66,540,8,15,"special"
5772,1644,66,340,4,14,"special"
3570,2399,100,420,8,14,"mega"
3713,1889,33,120,4,15,"super"
3305,1499,33,170,4,15,"special"
3223,1749,33,212,4,14,"special"
4508,1748,66,212,4,14,"special"
1633,2294,50,214,4,14,"mega"
756,1999,33,245,8,14,"super"
674,2995,66,340,16,15,"hyper"
4977,2845,50,1000,24,15,"extreme"
5589,1740,66,540,8,15,"ultra"
1490,2095,50,214,4,14,"super"
2081,2544,50,426,8,14,"mega"
2428,2890,25,528,16,14,"hyper"
6058,1873,100,850,8,14,"ultra"
5446,1804,66,528,8,14,"ultra"
3957,2479,100,420,8,15,"mega"
3835,2390,33,540,8,17,"mega"
3509,3144,100,528,16,14,"hyper"
2897,1915,33,425,8,15,"ultra"
4895,1840,33,528,8,14,"ultra"
1755,2895,50,528,16,14,"hyper"
3978,2095,66,426,8,14,"super"
348,2595,50,250,8,15,"mega"
2815,2794,25,528,16,14,"hyper"
2693,2079,33,212,4,15,"super"
287,1399,25,170,4,14,"special"
5711,2540,66,850,16,17,"ultrasuper"
266,2195,50,130,4,14,"super"
613,2790,66,340,8,15,"hyper"
1694,2344,50,214,4,14,"mega"
3162,1690,66,107,2,14,"special"
5160,2290,33,720,16,15,"ultrasuper"
2020,1790,25,107,2,14,"super"
5650,1395,50,528,8,14,"special"
3631,2665,100,540,8,15,"mega"
5629,1944,66,528,8,14,"ultra"
4834,3054,50,1000,24,15,"extreme"
552,1295,25,107,2,14,"special"
1082,3789,66,527,8,15,"uber"
3080,2094,50,214,4,14,"super"
205,1595,33,85,2,14,"special"
1021,3144,66,540,16,14,"hyper"
1551,2225,66,340,8,15,"mega"
6098,2049,66,540,8,17,"ultra"
6241,1595,100,528,8,14,"ultra"
4039,2499,100,420,8,15,"mega"
5976,1504,100,528,4,14,"special"
531,2390,25,340,8,15,"mega"
5099,2295,33,720,16,15,"ultrasuper"
1959,1599,50,245,4,14,"special"
3896,1945,33,426,8,14,"ultra"
1000,1495,33,107,4,14,"special"
3019,3304,66,420,16,17,"hyper"
5915,1682,100,270,4,14,"special"
1347,2784,33,245,8,14,"hyper"
5221,2990,33,1000,24,15,"extreme"
470,3720,66,500,8,14,"uber"
144,1975,50,170,4,14,"super"
1816,2690,33,528,16,15,"hyper"
2672,3397,66,450,16,15,"uber"
4426,1740,33,214,4,14,"special"
4569,2954,33,1000,24,15,"extreme"
2754,3145,66,424,16,17,"hyper"
5486,1398,50,540,8,14,"special"
2346,2944,33,528,16,14,"hyper"
2958,1655,66,340,4,14,"special"
5568,1645,50,528,8,14,"ultra"
2937,2390,25,528,16,15,"mega"
5833,2024,75,545,8,17,"ultra"
3427,2499,66,340,4,14,"mega"
1,1499,25,80,4,14,"special"
857,1795,25,214,4,14,"super"
3284,2190,50,426,8,15,"mega"
878,2044,33,214,4,14,"super"
6037,2494,100,1000,16,15,"ultrasuper"
1326,2299,66,120,4,14,"mega"
4691,1894,33,214,4,14,"super"
4365,1199,33,210,4,14,"special"
3488,1795,33,425,8,15,"ultra"
3671,2627,100,540,8,15,"mega"
2611,2495,25,528,16,14,"mega"
1143,2815,50,340,8,17,"hyper"
939,1994,25,214,4,14,"super"
1122,1939,66,210,4,15,"super"
62,1795,33,170,4,15,"super"
1612,1995,33,340,8,15,"super"
3753,2349,100,420,8,15,"mega"
5078,1568,33,428,4,15,"special"
5425,3123,100,1000,24,15,"extreme"
4630,2199,66,730,8,15,"ultrasuper"
1204,3948,33,345,16,17,"uber"
2529,2499,66,425,8,15,"mega"
2876,1835,66,340,4,14,"ultra"
2550,1995,50,212,8,14,"super"
1673,2344,33,426,8,14,"mega"
5343,1890,33,528,8,14,"ultra"
327,2395,33,250,8,14,"mega"
1877,1844,25,214,4,14,"super"
2142,2999,66,340,8,15,"hyper"
3263,1195,25,214,4,14,"special"
796,3495,33,452,8,14,"uber"
5364,2654,33,1000,24,15,"ultrasuper"
4487,1475,33,200,4,14,"special"
714,3299,50,450,8,15,"hyper"
4752,1799,66,420,8,14,"ultra"
4018,2154,100,426,4,14,"super"
1938,2195,66,214,4,14,"super"
3732,1880,100,210,4,15,"super"
5690,2159,66,540,8,17,"ultra"
1469,1790,33,107,2,15,"super"
1265,1890,33,212,4,14,"super"
6077,1844,66,850,8,14,"ultra"
3141,1939,33,212,4,14,"super"
4956,1638,66,212,4,14,"special"
6159,2254,100,1000,16,15,"ultrasuper"
3528,2794,50,528,16,14,"hyper"
1061,1944,33,214,4,14,"super"
3814,2185,33,425,8,15,"super"
3610,1175,33,210,4,14,"special"
979,1594,25,107,2,14,"special"
5017,1604,33,214,4,14,"special"
1734,1995,33,212,4,17,"super"
4079,2795,33,1000,24,14,"extreme"
1448,2595,33,340,8,17,"mega"
2733,2225,50,424,4,14,"mega"
2203,2690,50,426,8,14,"mega"
1530,2295,33,426,8,14,"mega"
4262,1798,50,340,4,17,"ultra"
3202,1999,33,340,8,15,"super"
1999,1788,25,212,4,14,"super"
4548,1349,33,210,4,15,"special"
2182,2044,66,107,2,14,"super"
2060,2299,66,120,4,14,"mega"
2468,2090,25,214,4,14,"super"
1795,3244,66,528,16,14,"hyper"
5669,2594,100,850,16,15,"ultrasuper"
3467,2090,75,214,4,15,"super"
5955,2308,100,850,8,17,"ultrasuper"
4813,1299,33,210,4,14,"special"
3120,2295,66,424,8,15,"mega"
245,2575,66,250,8,14,"mega"
388,2099,66,120,4,14,"super"
6016,1699,66,545,8,14,"ultra"
1040,3295,66,545,8,14,"hyper"
1652,3065,33,545,8,17,"hyper"
6220,1744,66,528,8,14,"ultra"
3936,2358,25,120,4,17,"mega"
5934,1983,66,364,8,14,"super"
5139,1998,66,425,8,14,"ultra"
4140,2718,75,428,16,17,"hyper"
1387,3194,66,424,16,15,"hyper"
3854,2890,33,1000,24,15,"extreme"
5608,1459,50,425,4,14,"special"
4609,1928,66,425,8,14,"ultra"
1856,1790,33,107,2,15,"super"
1305,2244,33,426,8,14,"mega"
3059,2094,50,212,8,14,"super"
449,1499,33,120,4,14,"special"
4201,2945,33,1000,24,14,"extreme"
4323,1149,33,340,4,14,"special"
510,3195,66,540,8,15,"hyper"
4405,2090,33,528,8,14,"ultra"
41,2895,50,245,8,14,"hyper"
4588,2795,66,720,16,15,"hyper"
4466,1845,33,528,8,14,"ultra"
4874,1859,66,540,8,15,"ultra"
4935,2493,50,720,16,15,"ultrasuper"
5526,1899,66,730,8,15,"ultra"
2386,999,33,125,2,14,"special"
1183,1745,33,210,4,14,"special"
5404,1745,66,528,8,14,"ultra"
897,2590,25,452,16,14,"mega"
5873,1595,50,528,8,14,"ultra"
4670,1744,33,214,4,14,"special"
306,1499,25,170,4,14,"special"
2773,1994,33,214,4,14,"super"
3324,2899,66,527,16,15,"hyper"
2855,1595,33,340,8,14,"special"
3793,2040,33,426,8,14,"super"
5791,2673,50,1000,24,15,"extreme"
1244,1670,33,212,4,14,"special"
775,2699,33,345,16,15,"mega"
1978,1895,66,107,2,14,"super"
1631,2149,66,340,4,14,"super"
2651,2644,25,528,16,14,"mega"
4731,2694,50,720,16,15,"hyper"
2447,2990,33,528,16,14,"hyper"
3976,3040,33,1000,24,14,"extreme"
6138,2095,66,1000,16,15,"ultrasuper"
5200,2539,66,1000,8,17,"ultrasuper"
4792,1599,33,540,4,14,"ultra"
1896,2490,33,426,8,14,"mega"
571,1720,33,170,4,14,"special"
102,2195,25,245,8,14,"super"
2712,1790,66,107,2,14,"super"
5179,2473,66,720,16,15,"ultrasuper"
2916,2690,50,528,16,15,"hyper"
4996,1498,33,212,4,14,"special"
163,2645,50,250,4,15,"mega"
81,3399,66,230,4,15,"hyper"
836,2059,66,170,4,14,"super"
1774,2699,33,240,4,14,"mega"
6199,1595,100,528,8,14,"ultra"
6117,1849,66,540,8,17,"ultra"
3650,2090,100,107,2,15,"super"
2243,2990,33,528,16,14,"hyper"
632,1899,33,212,4,14,"super"
3568,1290,25,107,2,15,"special"
1101,2325,66,250,4,15,"mega"
5261,1989,33,212,8,15,"super"
1570,2190,50,214,4,14,"super"
1488,2999,66,345,16,15,"hyper"
5057,1890,33,528,8,14,"ultra"
2039,2990,33,528,16,14,"hyper"
4384,1745,66,214,4,14,"special"
4302,2143,33,528,8,14,"ultra"
2977,2669,25,170,4,17,"mega"
2508,2698,66,245,4,14,"mega"
1835,2799,66,450,8,15,"hyper"
1753,1590,33,107,2,14,"special"
5995,2545,66,1200,24,15,"ultrasuper"
428,2390,25,340,8,14,"mega"
4853,1754,66,214,4,14,"special"
142,4020,66,500,8,14,"uber"
3915,2618,66,428,16,17,"mega"
3446,1495,50,107,2,14,"special"
2304,2295,33,540,8,14,"mega"
4567,1495,33,214,4,14,"special"
1366,1449,25,120,4,14,"special"
224,3895,50,452,8,14,"uber"
4649,2988,33,270,4,17,"hyper"
5974,2095,50,1000,16,15,"ultrasuper"
5322,2099,66,425,8,17,"super"
4180,3490,100,1000,24,14,"extreme"
20,4395,66,452,8,14,"uber"
407,2399,66,213,8,14,"mega"
3242,1594,33,212,4,14,"special"
5587,1545,100,340,4,14,"special"
3038,2319,33,340,4,14,"mega"
1345,1594,25,107,2,14,"special"
2100,1995,66,340,8,15,"super"
489,2855,50,250,8,17,"hyper"
3303,3144,100,528,16,14,"hyper"
4159,2818,100,428,16,17,"hyper"
6056,2245,100,1000,16,15,"ultrasuper"
4445,1559,66,212,4,14,"special"
754,2694,25,452,16,14,"hyper"
1610,2090,33,214,4,14,"super"
3507,2944,75,528,16,14,"hyper"
4914,1799,66,545,8,15,"ultra"
1223,1694,33,107,4,14,"special"
4628,2078,50,340,4,17,"super"
958,2594,33,340,8,14,"mega"
2365,3090,33,528,16,14,"hyper"
4241,2395,100,426,8,14,"mega"
2079,1844,50,107,2,14,"super"
1427,1795,50,107,2,14,"super"
2834,1944,66,107,2,14,"super"
4710,2340,33,1000,24,17,"ultrasuper"
2548,3239,50,340,8,17,"hyper"
5383,1749,66,425,8,15,"ultra"
5852,1704,50,545,4,17,"ultra"
2161,2349,66,340,4,14,"mega"
4893,2140,33,1000,8,14,"ultrasuper"
285,2545,66,250,8,15,"mega"
2630,2790,33,528,16,15,"hyper"
2426,1495,33,107,2,14,"special"
2344,1819,33,120,4,14,"super"
3772,2795,33,1000,24,14,"extreme"
2895,1595,33,214,4,14,"special"
5444,2444,50,720,16,15,"ultrasuper"
2813,1559,33,212,4,14,"special"
1692,2244,33,426,8,14,"mega"
1284,2599,66,340,8,15,"mega"
5240,2248,66,730,8,17,"ultrasuper"
998,2290,66,214,4,14,"mega"
4506,1890,33,528,8,15,"ultra"
4771,2054,66,528,8,14,"ultra"
5709,1404,50,340,4,14,"special"
4016,2845,66,540,16,17,"hyper"
1957,1395,25,107,2,14,"special"
1080,2294,50,214,4,14,"mega"
3160,2844,66,528,16,14,"hyper"
4485,2243,66,528,8,14,"mega"
5913,2604,66,1000,24,15,"ultrasuper"
5036,2404,33,720,16,15,"ultrasuper"
611,2995,66,452,16,14,"hyper"
1936,2104,33,120,4,14,"super"
3364,2720,100,528,8,14,"hyper"
2956,2090,66,214,4,15,"super"
3629,2644,50,528,16,14,"mega"
4750,2593,50,528,8,14,"mega"
3833,1595,33,340,8,14,"special"
3425,2249,100,420,8,14,"mega"
2018,2818,66,245,4,15,"hyper"
5219,2295,66,528,8,15,"mega"
2691,2390,50,426,8,14,"mega"
5301,1795,66,540,8,15,"ultra"
3894,3044,33,1000,24,14,"extreme"
121,1795,33,170,4,14,"super"
6178,1295,66,528,4,14,"special"
5770,1873,100,528,8,14,"ultra"
4832,2145,66,420,8,15,"super"
5484,2590,66,720,16,17,"ultrasuper"
4098,2599,100,420,8,15,"mega"
3486,2744,66,528,16,14,"hyper"
2752,2999,33,340,8,15,"hyper"
2935,2294,66,212,8,14,"mega"
1549,1995,25,426,8,14,"ultra"
1406,2694,66,426,8,14,"hyper"
203,2475,50,250,8,15,"mega"
386,2399,33,212,8,14,"mega"
4363,1960,66,425,8,15,"ultra"
5831,2094,100,528,8,14,"ultra"
672,2999,66,345,16,15,"hyper"
3404,2075,66,425,8,15,"super"
1814,3515,66,424,16,17,"uber"
264,2345,50,250,8,14,"mega"
5097,1599,66,340,8,15,"special"
4342,1395,33,214,4,14,"special"
2283,2985,66,1060,8,14,"extreme"
733,1795,33,214,8,14,"super"
5566,1895,50,364,8,14,"ultra"
1793,1899,33,120,4,14,"super"
6239,1744,66,528,8,14,"ultra"
3751,2599,100,420,8,15,"mega"
3017,2745,66,530,16,15,"hyper"
4607,1759,50,340,4,15,"ultra"
1141,1995,25,426,8,14,"ultra"
1671,2729,66,245,4,15,"hyper"
6035,1740,66,850,8,15,"ultra"
2527,1999,66,270,4,14,"super"
3955,2245,66,540,8,15,"mega"
5627,1695,66,730,8,15,"ultra"
468,1995,50,170,4,14,"super"
2792,2190,33,426,8,14,"mega"
1875,2285,66,340,8,15,"mega"
6096,1295,66,528,4,14,"special"
937,2744,66,340,8,14,"hyper"
5810,1395,66,340,4,14,"special"
1202,3899,66,345,16,17,"uber"
5892,1645,66,528,8,14,"ultra"
60,1945,50,130,4,14,"super"
243,2335,50,250,8,14,"mega"
4220,2044,33,426,8,14,"super"
3812,1890,33,528,8,14,"ultra"
5423,2088,66,545,8,17,"ultra"
712,2375,50,250,8,15,"mega"
4689,1945,66,340,4,14,"super"
4281,2495,66,720,16,14,"ultrasuper"
3343,2199,50,425,8,15,"mega"
6075,2095,66,1000,16,15,"ultrasuper"
2140,1798,25,170,4,14,"super"
2670,1849,50,245,4,15,"super"
794,2845,66,340,8,17,"hyper"
4933,1968,66,540,8,14,"ultra"
3547,2545,100,530,8,15,"mega"
6157,2095,66,1000,16,15,"ultrasuper"
1263,2294,33,426,8,14,"mega"
2384,2290,33,214,4,14,"mega"
1467,4104,66,527,8,15,"uber"
590,2125,66,170,4,15,"super"
3608,1344,25,107,2,14,"special"
5198,1590,50,214,4,15,"special"
4954,1895,66,528,8,14,"ultra"
4077,1618,33,340,4,17,"special"
1059,1295,25,170,4,14,"special"
2649,2090,25,426,8,14,"super"
325,1690,33,85,2,14,"special"
2262,1790,25,214,4,15,"super"
1528,2744,25,528,16,14,"hyper"
3118,1299,25,100,4,14,"special"
1732,2044,50,107,2,14,"super"
1120,2244,33,214,4,14,"super"
5015,1545,66,340,8,14,"special"
569,1890,25,214,4,14,"super"
5688,2240,50,850,16,15,"ultrasuper"
1589,2499,33,250,8,15,"mega"
2466,3198,66,450,16,15,"hyper"
1038,2999,66,540,8,15,"hyper"
4546,1999,66,527,8,14,"ultra"
5076,2335,33,212,8,17,"mega"
5280,1659,66,425,8,14,"ultra"
3383,1765,66,340,4,14,"ultra"
1997,2590,25,528,16,15,"mega"
2996,2744,33,528,16,14,"hyper"
5749,1245,66,340,4,14,"special"
1303,1809,50,210,4,15,"super"
3873,2830,100,540,8,17,"hyper"
3261,2609,33,212,4,17,"mega"
3200,2343,66,426,8,14,"mega"
4790,1949,66,420,8,15,"ultra"
182,2815,33,250,4,17,"hyper"
3730,2869,66,340,8,14,"hyper"
651,2195,25,340,8,14,"super"
2241,2220,33,528,8,14,"mega"
4138,1249,25,100,4,14,"special"
4668,1708,66,540,4,14,"ultra"
6014,1354,50,528,4,14,"special"
161,1995,33,130,4,14,"super"
5545,1799,66,420,8,14,"ultra"
3526,2195,100,214,4,14,"super"
3465,1690,33,214,4,14,"special"
2975,1594,33,212,4,14,"special"
4403,1238,33,250,2,15,"special"
3995,2195,33,528,16,14,"mega"
916,1990,50,107,2,15,"super"
426,1595,33,107,2,14,"special"
2323,2290,66,214,4,15,"mega"
1446,4248,66,345,16,17,"uber"
3934,2190,66,426,8,14,"mega"
3444,2469,33,340,4,15,"mega"
5137,1985,33,212,8,15,"super"
1915,2090,25,426,8,15,"super"
1385,1990,66,107,2,14,"super"
5789,2058,66,545,8,17,"ultra"
39,2405,50,210,8,14,"mega"
5667,2898,100,730,16,15,"hyper"
1854,3090,66,528,16,15,"hyper"
3240,1849,33,340,4,14,"ultra"
508,3599,33,340,16,17,"uber"
100,1695,33,170,4,14,"special"
4199,3395,100,1000,24,14,"extreme"
1160,1599,66,130,4,14,"special"
5402,1899,100,545,8,15,"ultra"
6136,1873,100,850,8,14,"ultra"
2119,2290,33,426,8,15,"mega"
1629,2644,25,528,16,14,"mega"
773,3948,33,345,16,17,"uber"
3587,3129,100,527,16,15,"hyper"
5606,2595,66,1000,24,15,"ultrasuper"
4647,2354,66,528,8,14,"mega"
4729,3143,50,1000,24,15,"extreme"
1976,1695,25,214,8,14,"special"
3057,1644,33,107,2,14,"special"
1894,2065,33,340,8,15,"super"
2180,2590,66,214,4,14,"mega"
5932,1659,66,340,4,17,"special"
977,1695,25,214,4,14,"special"
5381,1795,66,540,8,15,"ultra"
4994,1699,66,420,8,14,"ultra"
3852,2795,100,528,16,14,"hyper"
3791,3095,66,1000,24,14,"extreme"
2832,2425,50,212,8,15,"mega"
2445,1499,50,245,4,14,"special"
4321,2190,66,528,8,14,"mega"
1242,1995,33,214,4,14,"super"
5646,2095,75,730,16,15,"ultrasuper"
2914,2344,50,426,8,14,"mega"
4117,2299,66,540,8,15,"mega"
4056,1554,33,426,4,14,"special"
3097,2795,66,424,16,15,"hyper"
365,2815,66,250,8,15,"hyper"
4586,1799,66,340,8,14,"ultra"
4525,1804,50,214,4,14,"super"
6115,2494,100,1000,16,15,"ultrasuper"
1772,1539,25,212,4,14,"special"
2037,2195,50,340,8,15,"super"
5463,2148,75,545,8,17,"ultra"
3566,1839,25,212,4,15,"super"
5259,2295,33,720,16,15,"ultrasuper"
2506,1695,50,107,2,14,"special"
834,1995,33,212,8,15,"super"
1017,2395,50,426,8,14,"mega"
3179,1699,33,340,4,14,"special"
5993,2340,100,1200,16,15,"ultrasuper"
2710,2220,33,528,8,14,"mega"
4035,1890,66,426,4,15,"ultra"
630,2120,33,212,8,14,"super"
4382,1818,66,340,4,17,"ultra"
5728,1349,66,270,8,15,"special"
5238,1490,33,214,4,15,"special"
1364,3334,66,540,16,15,"hyper"
6258,2195,100,850,16,15,"ultrasuper"
6197,1840,100,1200,8,14,"ultrasuper"
3158,2195,66,426,8,14,"mega"
4851,2443,33,720,16,15,"ultrasuper"
2567,1825,50,420,4,14,"ultra"
3648,1965,100,210,4,14,"super"
609,2495,33,250,8,15,"mega"
5320,1790,33,528,8,14,"ultra"
4443,3544,100,1000,24,14,"uber"
1099,4495,66,1100,16,14,"uber"
5503,2595,66,1000,24,15,"ultrasuper"
222,2695,66,250,8,15,"mega"
4912,2994,33,1000,24,15,"extreme"
1568,2290,66,214,4,15,"mega"
5972,1895,100,540,8,15,"ultra"
4178,1999,66,340,8,14,"super"
3301,2095,50,426,8,14,"super"
3913,1499,33,210,4,15,"special"
3423,2299,100,452,8,15,"mega"
2098,2244,33,426,8,14,"mega"
4708,2845,100,528,16,14,"hyper"
18,2325,33,210,4,15,"mega"
874,2190,33,214,4,15,"super"
5585,1799,100,425,8,14,"ultra"
5177,1744,50,214,4,14,"special"
6054,1299,66,365,8,15,"special"
1343,2190,33,426,8,15,"mega"
956,2395,33,340,8,14,"mega"
1486,2094,66,107,2,14,"super"
3505,3799,66,527,8,17,"uber"
3688,1795,50,420,4,14,"ultra"
2363,2744,25,528,16,14,"hyper"
4973,1609,50,425,8,15,"special"
3974,1890,33,426,8,14,"ultra"
1608,2990,50,528,16,15,"hyper"
3770,2045,33,540,8,15,"ultra"
2893,2295,25,528,16,14,"mega"
4239,1795,33,426,8,14,"ultra"
466,1795,66,107,2,14,"super"
1221,2895,50,540,16,14,"hyper"
1751,2490,50,426,8,15,"mega"
1690,2044,33,214,4,14,"super"
4891,3240,50,1000,24,17,"extreme"
2628,2144,66,214,4,14,"super"
2220,1895,33,212,4,17,"super"
2159,2895,66,520,8,14,"hyper"
5829,2108,75,545,8,17,"ultra"
548,2599,50,450,8,15,"mega"
140,2195,50,130,4,14,"super"
79,2595,50,130,4,14,"mega"
3280,2344,66,426,8,14,"mega"
4504,1759,66,540,8,14,"ultra"
3892,1890,66,214,4,14,"super"
2424,3544,66,340,16,17,"uber"
3749,2493,33,528,16,14,"mega"
5442,1790,50,528,8,14,"ultra"
1812,3015,66,424,8,17,"hyper"
344,1590,33,85,2,14,"special"
1200,1749,33,230,4,14,"special"
3362,1559,33,212,4,14,"special"
5299,1199,33,340,4,14,"special"
3831,1945,33,426,8,14,"ultra"
6094,2190,66,1200,16,15,"ultrasuper"
813,1769,66,170,4,14,"super"
201,3995,66,452,8,14,"uber"
4096,1549,33,210,4,15,"special"
4014,2890,100,528,16,15,"hyper"
5707,1745,75,730,8,15,"ultra"
4157,2344,66,426,8,14,"mega"
1547,2344,66,214,4,14,"mega"
2199,1795,50,340,4,14,"ultra"
3627,1444,25,107,2,14,"special"
4626,1448,50,340,4,15,"special"
4565,1979,33,528,8,15,"ultra"
5686,2323,66,850,16,15,"ultrasuper"
5034,1295,33,214,4,14,"special"
5564,1999,100,545,8,15,"ultra"
2016,2699,66,245,8,15,"mega"
119,2499,33,170,4,14,"mega"
2954,1790,33,214,4,15,"super"
2342,2190,33,426,8,15,"mega"
4361,1599,66,340,8,15,"special"
1057,1599,25,120,4,14,"special"
3484,1999,66,340,8,15,"super"
2811,2120,25,528,8,14,"ultra"
4830,2044,33,528,8,14,"ultra"
4340,1568,33,250,2,17,"special"
1404,3244,66,528,16,14,"hyper"
262,2345,33,250,8,15,"mega"
2281,2158,33,340,4,14,"super"
1791,3334,66,528,16,15,"hyper"
5360,1855,66,730,8,15,"ultra"
731,1899,33,230,4,14,"super"
2750,2590,66,426,8,15,"mega"
2260,1893,25,120,4,14,"super"
1669,3090,66,528,16,14,"hyper"
2607,2509,50,340,4,15,"mega"
935,1744,33,107,2,14,"special"
2056,1574,25,212,4,14,"special"
5625,2490,50,850,16,17,"ultrasuper"
527,2790,66,340,8,15,"hyper"
3953,2399,66,450,8,15,"mega"
2525,3095,66,540,16,15,"hyper"
3076,2544,25,528,16,14,"mega"
996,2444,33,426,8,14,"mega"
4422,3354,100,1000,24,14,"extreme"
3463,2190,50,426,8,14,"mega"
3545,3149,66,527,16,17,"hyper"
4483,1708,66,340,4,14,"special"
1873,1999,50,245,4,15,"super"
