ID,x,t,y,c
a,9.7e+01,7.7e+02,7.1e+02,-1.8315356115806045e-13
a,9.7e+01,7.7e+02,7.105e+02,-2.026808815354121e-09
a,9.7e+01,7.7e+02,7.11e+02,-5.281529864307781e-09
a,9.7e+01,7.7e+02,7.115e+02,-1.0072956214951413e-08
a,9.7e+01,7.7e+02,7.12e+02,-1.6638893234425576e-08
a,9.7e+01,7.7e+02,7.125e+02,-2.5046263136561698e-08
a,9.7e+01,7.7e+02,7.13e+02,-3.5051601114404595e-08
a,9.7e+01,7.7e+02,7.135e+02,-4.592125985858621e-08
a,9.7e+01,7.7e+02,7.14e+02,-5.621763399492296e-08
a,9.7e+01,7.7e+02,7.145e+02,-6.356851488538783e-08
a,9.7e+01,7.7e+02,7.15e+02,-6.445141346954987e-08
a,9.7e+01,7.7e+02,7.155e+02,-5.404309512369736e-08
a,9.7e+01,7.7e+02,7.16e+02,-2.620554919278042e-08
a,9.7e+01,7.7e+02,7.165e+02,2.629911709170159e-08
a,9.7e+01,7.7e+02,7.17e+02,1.1125456469946952e-07
a,9.7e+01,7.7e+02,7.175e+02,2.3597764603899868e-07
a,9.7e+01,7.7e+02,7.18e+02,4.0573505911038756e-07
a,9.7e+01,7.7e+02,7.185e+02,6.215080637092099e-07
a,9.7e+01,7.7e+02,7.19e+02,8.770882684421904e-07
a,9.7e+01,7.7e+02,7.195e+02,1.1555927748793604e-06
a,9.7e+01,7.7e+02,7.2e+02,1.4256387311449944e-06
a,9.7e+01,7.7e+02,7.205e+02,1.637615862896444e-06
a,9.7e+01,7.7e+02,7.21e+02,1.7207330705697055e-06
a,9.7e+01,7.7e+02,7.215e+02,1.5817729528043458e-06
a,9.7e+01,7.7e+02,7.22e+02,1.1067337132705687e-06
a,9.7e+01,7.7e+02,7.225e+02,1.6672358503136183e-07
a,9.7e+01,7.7e+02,7.23e+02,-1.370464246416871e-06
a,9.7e+01,7.7e+02,7.235e+02,-3.621803427320594e-06
a,9.7e+01,7.7e+02,7.24e+02,-6.662634420362607e-06
a,9.7e+01,7.7e+02,7.245e+02,-1.0492303857208936e-05
a,9.7e+01,7.7e+02,7.25e+02,-1.4992915923784113e-05
a,9.7e+01,7.7e+02,7.255e+02,-1.988387930811048e-05
a,9.7e+01,7.7e+02,7.26e+02,-2.467693046345154e-05
a,9.7e+01,7.7e+02,7.265e+02,-2.863857212130214e-05
a,9.7e+01,7.7e+02,7.27e+02,-3.076915892120392e-05
a,9.7e+01,7.7e+02,7.275e+02,-2.980985232301116e-05
a,9.7e+01,7.7e+02,7.28e+02,-2.4289909098608415e-05
a,9.7e+01,7.7e+02,7.285e+02,-1.2626729838806731e-05
a,9.7e+01,7.7e+02,7.29e+02,6.7107967312858815e-06
a,9.7e+01,7.7e+02,7.295e+02,3.496940349084409e-05
a,9.7e+01,7.7e+02,7.3e+02,7.280985368296622e-05
a,9.7e+01,7.7e+02,7.305e+02,1.1994756679438539e-04
a,9.7e+01,7.7e+02,7.31e+02,1.7475922496768491e-04
a,9.7e+01,7.7e+02,7.315e+02,2.3389403770225197e-04
a,9.7e+01,7.7e+02,7.32e+02,2.919440300328351e-04
a,9.7e+01,7.7e+02,7.325e+02,3.412422488874847e-04
a,9.7e+01,7.7e+02,7.33e+02,3.7186862603584564e-04
a,9.7e+01,7.7e+02,7.335e+02,3.7194741265894377e-04
a,9.7e+01,7.7e+02,7.34e+02,3.2831444160860517e-04
a,9.7e+01,7.7e+02,7.345e+02,2.2761401662255412e-04
a,9.7e+01,7.7e+02,7.35e+02,5.785172405206048e-05
a,9.7e+01,7.7e+02,7.355e+02,-1.8962003973624255e-04
a,9.7e+01,7.7e+02,7.36e+02,-5.177715875308111e-04
a,9.7e+01,7.7e+02,7.365e+02,-9.213845030284193e-04
a,9.7e+01,7.7e+02,7.37e+02,-1.3846049897410571e-03
a,9.7e+01,7.7e+02,7.375e+02,-1.8788859854568041e-03
a,9.7e+01,7.7e+02,7.38e+02,-2.3617051549325143e-03
a,9.7e+01,7.7e+02,7.385e+02,-2.7764805467291797e-03
a,9.7e+01,7.7e+02,7.39e+02,-3.0540980560215263e-03
a,9.7e+01,7.7e+02,7.395e+02,-3.1164022789692872e-03
a,9.7e+01,7.7e+02,7.4e+02,-2.8818756643111407e-03
a,9.7e+01,7.7e+02,7.405e+02,-2.273536528107816e-03
a,9.7e+01,7.7e+02,7.41e+02,-1.2288288207540515e-03
a,9.7e+01,7.7e+02,7.415e+02,2.890305659810318e-04
a,9.7e+01,7.7e+02,7.42e+02,2.279113285505325e-03
a,9.7e+01,7.7e+02,7.425e+02,4.691438682552699e-03
a,9.7e+01,7.7e+02,7.43e+02,7.417689360218365e-03
a,9.7e+01,7.7e+02,7.435e+02,1.0285611096047307e-02
a,9.7e+01,7.7e+02,7.44e+02,1.3058745324568966e-02
a,9.7e+01,7.7e+02,7.445e+02,1.5442971903372942e-02
a,9.7e+01,7.7e+02,7.45e+02,1.710094998374086e-02
a,9.7e+01,7.7e+02,7.455e+02,1.7674927274510723e-02
a,9.7e+01,7.7e+02,7.46e+02,1.6817561025567595e-02
a,9.7e+01,7.7e+02,7.465e+02,1.4229406353952862e-02
a,9.7e+01,7.7e+02,7.47e+02,9.700659222957708e-03
a,9.7e+01,7.7e+02,7.475e+02,3.153701085709972e-03
a,9.7e+01,7.7e+02,7.48e+02,-5.317890312511215e-03
a,9.7e+01,7.7e+02,7.485e+02,-1.5418785022013364e-02
a,9.7e+01,7.7e+02,7.49e+02,-2.663487633175321e-02
a,9.7e+01,7.7e+02,7.495e+02,-3.823448014678295e-02
a,9.7e+01,7.7e+02,7.5e+02,-4.92914610212742e-02
a,9.7e+01,7.7e+02,7.505e+02,-5.8732384371658196e-02
a,9.7e+01,7.7e+02,7.51e+02,-6.540764229896223e-02
a,9.7e+01,7.7e+02,7.515e+02,-6.818394145868473e-02
a,9.7e+01,7.7e+02,7.52e+02,-6.605279209744445e-02
a,9.7e+01,7.7e+02,7.525e+02,-5.8246975906288356e-02
a,9.7e+01,7.7e+02,7.53e+02,-4.4354713531693804e-02
a,9.7e+01,7.7e+02,7.535e+02,-2.4419724125881753e-02
a,9.7e+01,7.7e+02,7.54e+02,9.851381283070674e-04
a,9.7e+01,7.7e+02,7.545e+02,3.072225056070577e-02
a,9.7e+01,7.7e+02,7.55e+02,6.31010816101982e-02
a,9.7e+01,7.7e+02,7.555e+02,9.5943614673516e-02
a,9.7e+01,7.7e+02,7.56e+02,1.2670484241811908e-01
a,9.7e+01,7.7e+02,7.565e+02,1.5264446600477902e-01
a,9.7e+01,7.7e+02,7.57e+02,1.7104023305423743e-01
a,9.7e+01,7.7e+02,7.575e+02,1.794278974643452e-01
a,9.7e+01,7.7e+02,7.58e+02,1.7584820803637685e-01
a,9.7e+01,7.7e+02,7.585e+02,1.5907823473014385e-01
a,9.7e+01,7.7e+02,7.59e+02,1.2882323062428694e-01
a,9.7e+01,7.7e+02,7.595e+02,8.584644974367182e-02
a,9.7e+01,7.7e+02,7.6e+02,3.201801923718519e-02
a,9.7e+01,7.7e+02,7.605e+02,-2.9730037451888385e-02
a,9.7e+01,7.7e+02,7.61e+02,-9.55476187202078e-02
a,9.7e+01,7.7e+02,7.615e+02,-1.6090502973411136e-01
a,9.7e+01,7.7e+02,7.62e+02,-2.20912392639368e-01
a,9.7e+01,7.7e+02,7.625e+02,-2.706972473999565e-01
a,9.7e+01,7.7e+02,7.63e+02,-3.058101813371509e-01
a,9.7e+01,7.7e+02,7.635e+02,-3.226233630928371e-01
a,9.7e+01,7.7e+02,7.64e+02,-3.186850570435208e-01
a,9.7e+01,7.7e+02,7.645e+02,-2.929949607337442e-01
a,9.7e+01,7.7e+02,7.65e+02,-2.4617058527981153e-01
a,9.7e+01,7.7e+02,7.655e+02,-1.8048354518905035e-01
a,9.7e+01,7.7e+02,7.66e+02,-9.975582733157426e-02
a,9.7e+01,7.7e+02,7.665e+02,-9.11884537016122e-03
a,9.7e+01,7.7e+02,7.67e+02,8.534888069068301e-02
a,9.7e+01,7.7e+02,7.675e+02,1.7707757220128023e-01
a,9.7e+01,7.7e+02,7.68e+02,2.5951800189112434e-01
a,9.7e+01,7.7e+02,7.685e+02,3.266653416366656e-01
a,9.7e+01,7.7e+02,7.69e+02,3.7354886610028265e-01
a,9.7e+01,7.7e+02,7.695e+02,3.9664350717891017e-01
a,9.7e+01,7.7e+02,7.7e+02,3.9416573740123295e-01
a,9.7e+01,7.7e+02,7.705e+02,3.6622646747377996e-01
a,9.7e+01,7.7e+02,7.71e+02,3.1482659282869985e-01
a,9.7e+01,7.7e+02,7.715e+02,2.4369523807620988e-01
a,9.7e+01,7.7e+02,7.72e+02,1.579851878351634e-01
a,9.7e+01,7.7e+02,7.725e+02,6.385301303774e-02
a,9.7e+01,7.7e+02,7.73e+02,-3.2038290551175595e-02
a,9.7e+01,7.7e+02,7.735e+02,-1.2304974488766342e-01
a,9.7e+01,7.7e+02,7.74e+02,-2.0308324384251708e-01
a,9.7e+01,7.7e+02,7.745e+02,-2.670403678696536e-01
a,9.7e+01,7.7e+02,7.75e+02,-3.1118509593157867e-01
a,9.7e+01,7.7e+02,7.755e+02,-3.333821753076926e-01
a,9.7e+01,7.7e+02,7.76e+02,-3.3319510183870443e-01
a,9.7e+01,7.7e+02,7.765e+02,-3.118409444658965e-01
a,9.7e+01,7.7e+02,7.77e+02,-2.7201227180331033e-01
a,9.7e+01,7.7e+02,7.775e+02,-2.1758793558715434e-01
a,9.7e+01,7.7e+02,7.78e+02,-1.5326337592420014e-01
a,9.7e+01,7.7e+02,7.785e+02,-8.413668842185106e-02
a,9.7e+01,7.7e+02,7.79e+02,-1.5288562398105252e-02
a,9.7e+01,7.7e+02,7.795e+02,4.860761193224439e-02
a,9.7e+01,7.7e+02,7.8e+02,1.0361426317823837e-01
a,9.7e+01,7.7e+02,7.805e+02,1.4677325102832597e-01
a,9.7e+01,7.7e+02,7.81e+02,1.762503608800099e-01
a,9.7e+01,7.7e+02,7.815e+02,1.9137642392576174e-01
a,9.7e+01,7.7e+02,7.82e+02,1.925903735709349e-01
a,9.7e+01,7.7e+02,7.825e+02,1.8129783341072567e-01
a,9.7e+01,7.7e+02,7.83e+02,1.5966513640656949e-01
a,9.7e+01,7.7e+02,7.835e+02,1.30372560877411e-01
a,9.7e+01,7.7e+02,7.84e+02,9.635187987693038e-02
a,9.7e+01,7.7e+02,7.845e+02,6.053217317949262e-02
a,9.7e+01,7.7e+02,7.85e+02,2.5614598074332782e-02
a,9.7e+01,7.7e+02,7.855e+02,-6.108014359125216e-03
a,9.7e+01,7.7e+02,7.86e+02,-3.2876643808097586e-02
a,9.7e+01,7.7e+02,7.865e+02,-5.3532608531803916e-02
a,9.7e+01,7.7e+02,7.87e+02,-6.752682196581909e-02
a,9.7e+01,7.7e+02,7.875e+02,-7.487834111378018e-02
a,9.7e+01,7.7e+02,7.88e+02,-7.609243351513362e-02
a,9.7e+01,7.7e+02,7.885e+02,-7.205063771011982e-02
a,9.7e+01,7.7e+02,7.89e+02,-6.38860892887999e-02
a,9.7e+01,7.7e+02,7.895e+02,-5.2856845076948454e-02
a,9.7e+01,7.7e+02,7.9e+02,-4.022829456392537e-02
a,9.7e+01,7.7e+02,7.905e+02,-2.717331187405254e-02
a,9.7e+01,7.7e+02,7.91e+02,-1.4695920831429678e-02
a,9.7e+01,7.7e+02,7.915e+02,-3.581262297825833e-03
a,9.7e+01,7.7e+02,7.92e+02,5.628130457284628e-03
a,9.7e+01,7.7e+02,7.925e+02,1.2632088735231395e-02
a,9.7e+01,7.7e+02,7.93e+02,1.735268965567344e-02
a,9.7e+01,7.7e+02,7.935e+02,1.9899437236159445e-02
a,9.7e+01,7.7e+02,7.94e+02,2.0525339753950284e-02
a,9.7e+01,7.7e+02,7.945e+02,1.957930846485357e-02
a,9.7e+01,7.7e+02,7.95e+02,1.7459656985134558e-02
a,9.7e+01,7.7e+02,7.955e+02,1.457250563155968e-02
a,9.7e+01,7.7e+02,7.96e+02,1.129774353866351e-02
a,9.7e+01,7.7e+02,7.965e+02,7.964016713299759e-03
a,9.7e+01,7.7e+02,7.97e+02,4.8331129971783265e-03
a,9.7e+01,7.7e+02,7.975e+02,2.093194821058217e-03
a,9.7e+01,7.7e+02,7.98e+02,-1.4035730101288963e-04
a,9.7e+01,7.7e+02,7.985e+02,-1.8181621197388923e-03
a,9.7e+01,7.7e+02,7.99e+02,-2.9459768423323435e-03
a,9.7e+01,7.7e+02,7.995e+02,-3.5715947166369017e-03
a,9.7e+01,7.7e+02,8e+02,-3.771145644868596e-03
a,9.7e+01,7.7e+02,8.005e+02,-3.636138817794302e-03
a,9.7e+01,7.7e+02,8.01e+02,-3.2622209436686885e-03
a,9.7e+01,7.7e+02,8.015e+02,-2.7402470121146204e-03
a,9.7e+01,7.7e+02,8.02e+02,-2.149911917963254e-03
a,9.7e+01,7.7e+02,8.025e+02,-1.5558985109278825e-03
a,9.7e+01,7.7e+02,8.03e+02,-1.0062767551840262e-03
a,9.7e+01,7.7e+02,8.035e+02,-5.327448258288541e-04
a,9.7e+01,7.7e+02,8.04e+02,-1.5223231202870615e-04
a,9.7e+01,7.7e+02,8.045e+02,1.306221167113982e-04
a,9.7e+01,7.7e+02,8.05e+02,3.2056549222082874e-04
a,9.7e+01,7.7e+02,8.055e+02,4.287712314186515e-04
a,9.7e+01,7.7e+02,8.06e+02,4.7010832158958103e-04
a,9.7e+01,7.7e+02,8.065e+02,4.6082669821492295e-04
a,9.7e+01,7.7e+02,8.07e+02,4.1675798853919844e-04
a,9.7e+01,7.7e+02,8.075e+02,3.520558299777058e-04
a,9.7e+01,7.7e+02,8.08e+02,2.784425118068279e-04
a,9.7e+01,7.7e+02,8.085e+02,2.0488986592217848e-04
a,9.7e+01,7.7e+02,8.09e+02,1.3764107043364284e-04
a,9.7e+01,7.7e+02,8.095e+02,8.047372813852952e-05
a,9.7e+01,7.7e+02,8.1e+02,3.510979329905587e-05
a,9.7e+01,7.7e+02,8.105e+02,1.6909418216030965e-06
a,9.7e+01,7.7e+02,8.11e+02,-2.074468429763924e-05
a,9.7e+01,7.7e+02,8.115e+02,-3.3829751375705176e-05
a,9.7e+01,7.7e+02,8.12e+02,-3.950668270322131e-05
a,9.7e+01,7.7e+02,8.125e+02,-3.975067142815784e-05
a,9.7e+01,7.7e+02,8.13e+02,-3.637718978193656e-05
a,9.7e+01,7.7e+02,8.135e+02,-3.092602303307974e-05
a,9.7e+01,7.7e+02,8.14e+02,-2.4608808038514926e-05
a,9.7e+01,7.7e+02,8.145e+02,-1.8304869984939222e-05
a,9.7e+01,7.7e+02,8.15e+02,-1.2590179692281616e-05
a,9.7e+01,7.7e+02,8.155e+02,-7.785812233889177e-06
a,9.7e+01,7.7e+02,8.16e+02,-4.0147377000777515e-06
a,9.7e+01,7.7e+02,8.165e+02,-1.258581163468203e-06
a,9.7e+01,7.7e+02,8.17e+02,5.912549876360929e-07
a,9.7e+01,7.7e+02,8.175e+02,1.691279992231561e-06
a,9.7e+01,7.7e+02,8.18e+02,2.2136295977193406e-06
a,9.7e+01,7.7e+02,8.185e+02,2.323588402738842e-06
a,9.7e+01,7.7e+02,8.19e+02,2.1657720420274334e-06
a,9.7e+01,7.7e+02,8.195e+02,1.8573272257899825e-06
a,9.7e+01,7.7e+02,8.2e+02,1.4863545465536588e-06
a,9.7e+01,7.7e+02,8.205e+02,1.1138476939989764e-06
a,9.7e+01,7.7e+02,8.21e+02,7.776809254614899e-07
a,9.7e+01,7.7e+02,8.215e+02,4.974869984686964e-07
a,9.7e+01,7.7e+02,8.22e+02,2.7959154942390657e-07
a,9.7e+01,7.7e+02,8.225e+02,1.214672146243099e-07
a,9.7e+01,7.7e+02,8.23e+02,1.5418607256338737e-08
a,9.7e+01,7.7e+02,8.235e+02,-4.860183288492431e-08
a,9.7e+01,7.7e+02,8.24e+02,-8.10166163497374e-08
a,9.7e+01,7.7e+02,8.245e+02,-9.137518716717345e-08
a,9.7e+01,7.7e+02,8.25e+02,-8.768816490514794e-08
a,9.7e+01,7.7e+02,8.255e+02,-7.618963137960136e-08
a,9.7e+01,7.7e+02,8.26e+02,-6.138577049401422e-08
a,9.7e+01,7.7e+02,8.265e+02,-4.627163953732299e-08
a,9.7e+01,7.7e+02,8.27e+02,-3.262547540424197e-08
a,9.7e+01,7.7e+02,8.275e+02,-2.131700632558426e-08
a,9.7e+01,7.7e+02,8.28e+02,-1.2589886173606682e-08
a,9.7e+01,7.7e+02,8.285e+02,-6.297219927492953e-09
a,9.7e+01,7.7e+02,8.29e+02,-2.0829159015762245e-09
a,9.7e+01,7.7e+02,8.295e+02,4.893026034491214e-10
a,9.7e+01,7.7e+02,8.3e+02,1.8521680779823662e-09
a,9.7e+01,7.7e+02,8.305e+02,2.3870714068698724e-09
a,9.7e+01,7.7e+02,8.31e+02,2.4025741684658307e-09
a,9.7e+01,7.7e+02,8.315e+02,2.1305708659198414e-09
a,9.7e+01,7.7e+02,8.32e+02,1.7330204792222436e-09
a,9.7e+01,7.7e+02,8.325e+02,1.3139219481106247e-09
a,9.7e+01,7.7e+02,8.33e+02,9.328575006460302e-10
a,9.7e+01,7.7e+02,8.335e+02,6.178177974079572e-10
a,9.7e+01,7.7e+02,8.34e+02,3.7609518067519807e-10
a,9.7e+01,7.7e+02,8.345e+02,2.0279044114365413e-10
a,9.7e+01,7.7e+02,8.35e+02,8.696536055173624e-11
a,9.7e+01,7.7e+02,8.355e+02,1.5744934935582105e-11
a,9.7e+01,7.7e+02,8.36e+02,-2.321100144344625e-11
a,9.7e+01,7.7e+02,8.365e+02,-4.043376196008932e-11
a,9.7e+01,7.7e+02,8.37e+02,-4.418257920903463e-11
a,9.7e+01,7.7e+02,8.375e+02,-4.047907519379464e-11
a,9.7e+01,7.7e+02,8.38e+02,-3.340622042257417e-11
a,9.7e+01,7.7e+02,8.385e+02,-2.5511792029279872e-11
a,9.7e+01,7.7e+02,8.39e+02,-1.8216605595656838e-11
a,9.7e+01,7.7e+02,8.395e+02,-1.2173261371465549e-11
a,9.7e+01,7.7e+02,8.4e+02,-7.552693996318001e-12
a,9.7e+01,7.7e+02,8.405e+02,-4.25572584418855e-12
a,9.7e+01,7.7e+02,8.41e+02,-2.05785484747329e-12
a,9.7e+01,7.7e+02,8.415e+02,-7.003171108799983e-13
a,9.7e+01,7.7e+02,8.42e+02,5.869121703345939e-14
a,9.7e+01,7.7e+02,8.425e+02,4.2013083910670663e-13
a,9.7e+01,7.7e+02,8.43e+02,5.374545556238113e-13
a,9.7e+01,7.7e+02,8.435e+02,5.196327920203747e-13
a,9.7e+01,7.7e+02,8.44e+02,4.3869757521034586e-13
a,9.7e+01,7.7e+02,8.445e+02,3.3854883437026703e-13
a,9.7e+01,7.7e+02,8.45e+02,2.4319417668904867e-13
a,9.7e+01,7.7e+02,8.455e+02,1.6357348513554812e-13
a,9.7e+01,7.7e+02,8.46e+02,1.0273546113985223e-13
a,9.7e+01,7.7e+02,8.465e+02,5.947750306537148e-14
a,9.7e+01,7.7e+02,8.47e+02,3.07184861264632e-14
a,9.7e+01,7.7e+02,8.475e+02,1.291575494992436e-14
a,9.7e+01,7.7e+02,8.48e+02,2.81477088455702e-15
a,9.7e+01,7.7e+02,8.485e+02,-2.2322440818518737e-15
a,9.7e+01,7.7e+02,8.49e+02,-4.2016538288905405e-15
a,9.7e+01,7.7e+02,8.495e+02,-4.465204968377349e-15
a,9.7e+01,7.7e+02,8.5e+02,-3.910001996722258e-15
a,9.7e+01,7.7e+02,8.505e+02,-3.0662566503787452e-15
a,9.7e+01,7.7e+02,8.51e+02,-2.2199306505875527e-15
a,9.7e+01,7.7e+02,8.515e+02,-1.5015920715171543e-15
a,9.7e+01,7.7e+02,8.52e+02,-9.508911572739116e-16
a,9.7e+01,7.7e+02,8.525e+02,-5.600057789141874e-16
a,9.7e+01,7.7e+02,8.53e+02,-3.007792502667039e-16
a,9.7e+01,7.7e+02,8.535e+02,-1.4021336248157958e-16
a,9.7e+01,7.7e+02,8.54e+02,-4.824834826252834e-17
a,9.7e+01,7.7e+02,8.545e+02,-8.2348069340887005e-19
a,9.7e+01,7.7e+02,8.55e+02,1.9680867574466566e-17
a,9.7e+01,7.7e+02,8.555e+02,2.5254341041621876e-17
a,9.7e+01,7.7e+02,8.56e+02,2.3504808866983354e-17
a,9.7e+01,7.7e+02,8.565e+02,1.8905826710748456e-17
a,9.7e+01,7.7e+02,8.57e+02,1.3846229192122466e-17
a,9.7e+01,7.7e+02,8.575e+02,9.424804492801739e-18
a,9.7e+01,7.7e+02,8.58e+02,6.005181821024672e-18
a,9.7e+01,7.7e+02,8.585e+02,3.576035424034463e-18
a,9.7e+01,7.7e+02,8.59e+02,1.9678701377608084e-18
a,9.7e+01,7.7e+02,8.595e+02,9.721391248559955e-19
a,9.7e+01,7.7e+02,8.6e+02,3.986021809811109e-19
a,9.7e+01,7.7e+02,8.605e+02,9.6659972255533e-20
a,9.7e+01,7.7e+02,8.61e+02,-4.2264127151718456e-20
a,9.7e+01,7.7e+02,8.615e+02,-9.080465922327035e-20
a,9.7e+01,7.7e+02,8.62e+02,-9.42943500759166e-20
a,9.7e+01,7.7e+02,8.625e+02,-7.902040834651453e-20
a,9.7e+01,7.7e+02,8.63e+02,-5.891452434166461e-20
a,9.7e+01,7.7e+02,8.635e+02,-4.0444311656979546e-20
a,9.7e+01,7.7e+02,8.64e+02,-2.5916181371332898e-20
a,9.7e+01,7.7e+02,8.645e+02,-1.5550366765331308e-20
a,9.7e+01,7.7e+02,8.65e+02,-8.690163204047595e-21
a,9.7e+01,7.7e+02,8.655e+02,-4.4455058795807734e-21
a,9.7e+01,7.7e+02,8.66e+02,-1.9931657190140316e-21
a,9.7e+01,7.7e+02,8.665e+02,-6.848545141775184e-22
a,9.7e+01,7.7e+02,8.67e+02,-5.87684175073599e-23
a,9.7e+01,7.7e+02,8.675e+02,1.8958693991088387e-22
a,9.7e+01,7.7e+02,8.68e+02,2.4751904509591637e-22
a,9.7e+01,7.7e+02,8.685e+02,2.22324204626526e-22
a,9.7e+01,7.7e+02,8.69e+02,1.7051376752604423e-22
a,9.7e+01,7.7e+02,8.695e+02,1.1855585630501582e-22
a,9.7e+01,7.7e+02,8.7e+02,7.647599937508004e-23
a,9.7e+01,7.7e+02,8.705e+02,4.615953011333722e-23
a,9.7e+01,7.7e+02,8.71e+02,2.6056912745749845e-23
a,9.7e+01,7.7e+02,8.715e+02,1.3623004586380177e-23
a,9.7e+01,7.7e+02,8.72e+02,6.4292203191081285e-24
a,9.7e+01,7.7e+02,8.725e+02,2.559663557705437e-24
a,9.7e+01,7.7e+02,8.73e+02,6.606357084856899e-25
a,9.7e+01,7.7e+02,8.735e+02,-1.4985521350707556e-25
a,9.7e+01,7.7e+02,8.74e+02,-4.0753587066653853e-25
a,9.7e+01,7.7e+02,8.745e+02,-4.159590251333511e-25
a,9.7e+01,7.7e+02,8.75e+02,-3.3409596678648147e-25
a,9.7e+01,7.7e+02,8.755e+02,-2.3694626076846426e-25
a,9.7e+01,7.7e+02,8.76e+02,-1.5427241996889596e-25
a,9.7e+01,7.7e+02,8.765e+02,-9.365395132452797e-26
a,9.7e+01,7.7e+02,8.77e+02,-5.324110931725251e-26
a,9.7e+01,7.7e+02,8.775e+02,-2.8225052790041546e-26
a,9.7e+01,7.7e+02,8.78e+02,-1.3742332901926224e-26
a,9.7e+01,7.7e+02,8.785e+02,-5.914234461749676e-27
a,9.7e+01,7.7e+02,8.79e+02,-2.010175132287803e-27
a,9.7e+01,7.7e+02,8.795e+02,-2.674119476318165e-28
a,9.7e+01,7.7e+02,8.8e+02,3.7313528919934197e-28
a,9.7e+01,7.7e+02,8.805e+02,5.056681413125672e-28
a,9.7e+01,7.7e+02,8.81e+02,4.396484125052962e-28
a,9.7e+01,7.7e+02,8.815e+02,3.2182908664699264e-28
a,9.7e+01,7.7e+02,8.82e+02,2.125117570571009e-28
a,9.7e+01,7.7e+02,8.825e+02,1.2992974379445606e-28
a,9.7e+01,7.7e+02,8.83e+02,7.428885815488375e-29
a,9.7e+01,7.7e+02,8.835e+02,3.9746601908170057e-29
a,9.7e+01,7.7e+02,8.84e+02,1.9734272550534161e-29
a,9.7e+01,7.7e+02,8.845e+02,8.887841364715428e-30
a,9.7e+01,7.7e+02,8.85e+02,3.4237152972842175e-30
a,9.7e+01,7.7e+02,8.855e+02,9.144184439750014e-31
a,9.7e+01,7.7e+02,8.86e+02,-8.529610737336909e-32
a,9.7e+01,7.7e+02,8.865e+02,-3.790869307907696e-31
a,9.7e+01,7.7e+02,8.87e+02,-3.8315833107305234e-31
a,9.7e+01,7.7e+02,8.875e+02,-2.9547482329760163e-31
a,9.7e+01,7.7e+02,8.88e+02,-1.994662872871789e-31
a,9.7e+01,7.7e+02,8.885e+02,-1.2320373399837022e-31
a,9.7e+01,7.7e+02,8.89e+02,-7.086270211944697e-32
a,9.7e+01,7.7e+02,8.895e+02,-3.8164486402236554e-32
a,9.7e+01,7.7e+02,8.9e+02,-1.9188309230155705e-32
a,9.7e+01,7.7e+02,8.905e+02,-8.886367706945086e-33
a,9.7e+01,7.7e+02,8.91e+02,-3.664703001747401e-33
a,9.7e+01,7.7e+02,8.915e+02,-1.2232411048155016e-33
a,9.7e+01,7.7e+02,8.92e+02,-2.022304654163738e-34
a,9.7e+01,7.7e+02,8.925e+02,1.4847141305030965e-34
a,9.7e+01,7.7e+02,8.93e+02,2.1514996693894842e-34
a,9.7e+01,7.7e+02,8.935e+02,1.8172692449674432e-34
a,9.7e+01,7.7e+02,8.94e+02,1.2710365428884502e-34
a,9.7e+01,7.7e+02,8.945e+02,7.974377652656618e-35
a,9.7e+01,7.7e+02,8.95e+02,4.6218780621904174e-35
a,9.7e+01,7.7e+02,8.955e+02,2.50332395810106e-35
a,9.7e+01,7.7e+02,8.96e+02,1.2692503307514653e-35
a,9.7e+01,7.7e+02,8.965e+02,5.982403700894963e-36
a,9.7e+01,7.7e+02,8.97e+02,2.568823829073e-36
a,9.7e+01,7.7e+02,8.975e+02,9.54638550508237e-37
a,9.7e+01,7.7e+02,8.98e+02,2.5886115883731833e-37
a,9.7e+01,7.7e+02,8.985e+02,-1.2511244189019345e-39
a,9.7e+01,7.7e+02,8.99e+02,-7.28877050322974e-38
a,9.7e+01,7.7e+02,8.995e+02,-7.366825750156671e-38
a,9.7e+01,7.7e+02,9e+02,-5.465468872340605e-38
